toss_winner_is_team1,toss_decision,venue,team1_win_rate,team2_win_rate,win_rate_diff,recent_form_diff,h2h_diff,experience_diff
0,0,51,0.45454545454545453,0.5771812080536913,-0.1226357535082368,0,-0.1,-6
0,0,43,0.48760330578512395,0.6222222222222222,-0.13461891643709828,-3,-0.6,-14
0,0,14,0.5136986301369864,0.38848920863309355,0.1252094215038928,1,0.4,7
0,0,51,0.58,0.48360655737704916,0.0963934426229508,3,0.2,28
0,0,35,0.4513888888888889,0.43356643356643354,0.017822455322455355,3,0.2,1
0,0,14,0.5102040816326531,0.625,-0.11479591836734693,-2,-0.5,11
0,0,39,0.39285714285714285,0.5340909090909091,-0.1412337662337662,0,-0.5,52
0,0,51,0.4375,0.5761589403973509,-0.13865894039735094,-2,-0.6,-7
0,0,35,0.4482758620689655,0.4878048780487805,-0.03952901597981495,0,-0.2,22
1,1,39,0.6277372262773723,0.5280898876404494,0.09964733863692288,2,0.6,48
1,1,0,0.5789473684210527,0.3971631205673759,0.18178424785367675,1,-0.1,11
0,0,14,0.43448275862068964,0.5067567567567568,-0.07227399813606716,-1,-0.5,-3
0,0,43,0.5816993464052288,0.4838709677419355,0.0978283786632933,2,0.1,29
0,0,0,0.4520547945205479,0.39436619718309857,0.057688597337449354,-1,0.5,4
0,0,39,0.5033557046979866,0.5333333333333333,-0.029977628635346698,-1,0.4,59
0,0,24,0.4383561643835616,0.6231884057971014,-0.18483224141353982,-2,-0.8,8
0,0,43,0.488,0.3986013986013986,0.0893986013986014,-2,0.4,-18
0,0,25,0.5384615384615384,0.6187050359712231,-0.08024349750968462,-1,-0.5,-48
0,0,24,0.4421768707482993,0.4489795918367347,-0.006802721088435382,1,-0.1,0
0,0,14,0.5,0.48412698412698413,0.015873015873015872,-2,0.1,24
0,0,25,0.577922077922078,0.6214285714285714,-0.04350649350649349,0,0.3,14
0,0,43,0.532608695652174,0.4881889763779528,0.04441971927422117,-1,0.2,-35
1,1,0,0.4027777777777778,0.44594594594594594,-0.04316816816816815,0,-0.7,-4
0,0,14,0.4966887417218543,0.5806451612903226,-0.08395641956846833,-3,-1.3,-4
0,0,39,0.5268817204301075,0.44594594594594594,0.08093577448416156,1,0.5,-55
0,0,25,0.6170212765957447,0.4068965517241379,0.21012472487160677,-2,0.7,-4
1,1,51,0.5769230769230769,0.5319148936170213,0.045008183306055605,0,-0.1,62
0,0,35,0.4429530201342282,0.5,-0.057046979865771785,0,-0.8,-3
1,1,0,0.4921875,0.4041095890410959,0.0880779109589041,0,0.3,-18
0,0,24,0.5263157894736842,0.4429530201342282,0.08336276933945597,-1,0.3,-54
0,0,35,0.6197183098591549,0.44,0.17971830985915488,1,0.4,-8
0,0,51,0.5032679738562091,0.5796178343949044,-0.0763498605386953,-1,-1.2,-4
1,1,25,0.6153846153846154,0.5822784810126582,0.0331061343719572,-1,-0.4,-15
0,0,11,0.5208333333333334,0.40816326530612246,0.11267006802721091,-3,0.4,-51
0,0,11,0.41216216216216217,0.6111111111111112,-0.198948948948949,2,-0.8,4
1,1,39,0.5849056603773585,0.6137931034482759,-0.028887443070917396,2,0.5,14
0,0,47,0.5875,0.6095890410958904,-0.022089041095890383,2,0.6,14
0,0,13,0.40939597315436244,0.44370860927152317,-0.03431263611716073,2,-0.4,-2
0,0,13,0.44666666666666666,0.5154639175257731,-0.06879725085910648,3,-0.2,53
0,0,46,0.4883720930232558,0.6122448979591837,-0.1238728049359279,1,-0.7,-18
0,0,47,0.5838509316770186,0.5,0.08385093167701863,2,1.3,7
0,0,13,0.4407894736842105,0.4503311258278146,-0.009541652143604085,-3,0.0,1
0,0,13,0.41333333333333333,0.6081081081081081,-0.19477477477477478,1,-0.9,2
1,1,47,0.5102040816326531,0.4967741935483871,0.013429888084265984,-1,-0.3,-57
0,0,46,0.4444444444444444,0.49230769230769234,-0.047863247863247915,-1,-0.1,23
0,0,13,0.4473684210526316,0.5864197530864198,-0.13905133203378822,-1,-0.7,-10
0,0,47,0.5050505050505051,0.41721854304635764,0.08783196200414745,-4,0.3,-52
0,0,13,0.5,0.4961832061068702,0.0038167938931297773,-1,0.0,25
0,0,47,0.5828220858895705,0.44155844155844154,0.14126364433112898,1,0.2,9
1,1,13,0.51,0.6040268456375839,-0.0940268456375839,-1,-0.6,-49
1,1,47,0.49242424242424243,0.45098039215686275,0.04144385026737968,0,0.2,-21
0,0,46,0.4144736842105263,0.5031847133757962,-0.08871102916526985,0,-0.3,-5
1,1,13,0.43870967741935485,0.6,-0.16129032258064513,1,-0.3,5
1,1,46,0.5853658536585366,0.5148514851485149,0.07051436851002169,1,0.0,63
0,0,13,0.41830065359477125,0.45454545454545453,-0.036244800950683276,-1,-0.6,-1
1,1,47,0.5878787878787879,0.48872180451127817,0.09915698336750972,1,0.0,32
1,1,47,0.5,0.6026490066225165,-0.10264900662251653,0,-0.6,7
1,1,13,0.5098039215686274,0.4358974358974359,0.07390648567119151,1,0.6,-54
0,0,46,0.42207792207792205,0.48507462686567165,-0.0629967047877496,2,-0.2,20
1,1,47,0.5031446540880503,0.43312101910828027,0.07002363497977004,2,0.9,2
1,1,13,0.45161290322580644,0.5986842105263158,-0.14707130730050938,2,-0.7,3
1,1,13,0.5145631067961165,0.48148148148148145,0.033081625314635044,2,0.1,-32
1,1,47,0.4258064516129032,0.5903614457831325,-0.16455499417022934,0,0.0,-11
1,1,46,0.4551282051282051,0.50625,-0.05112179487179486,-1,-0.4,-4
1,1,13,0.5947712418300654,0.5096153846153846,0.08515585721468077,-2,0.5,49
1,1,13,0.4230769230769231,0.4852941176470588,-0.06221719457013575,2,-0.1,20
1,1,46,0.4585987261146497,0.43037974683544306,0.028218979279206635,4,-0.1,-1
1,1,47,0.5031055900621118,0.592814371257485,-0.08970878119537329,-1,-1.4,-6
1,1,46,0.5974025974025974,0.4267515923566879,0.17065100504590947,-2,0.8,-3
1,1,13,0.48175182481751827,0.45569620253164556,0.026055622285872715,-2,0.1,-21
0,0,47,0.5,0.5047619047619047,-0.004761904761904745,0,0.4,57
1,1,13,0.5952380952380952,0.4339622641509434,0.16127583108715182,4,0.3,9
1,1,47,0.5935483870967742,0.4782608695652174,0.11528751753155675,1,0.6,17
1,1,13,0.43037974683544306,0.4375,-0.0071202531645569445,2,-0.3,-2
1,1,47,0.5030674846625767,0.4591194968553459,0.04394798780723075,0,0.3,4
0,0,13,0.48201438848920863,0.5,-0.017985611510791366,1,0.0,33
0,0,46,0.5897435897435898,0.591715976331361,-0.0019723865877712132,-3,-0.5,-13
0,0,47,0.5,0.4276729559748428,0.07232704402515722,-1,0.2,5
0,0,13,0.4409937888198758,0.5046728971962616,-0.06367910837638585,1,-0.7,54
1,1,47,0.5941176470588235,0.4785714285714286,0.11554621848739494,2,0.1,30
1,1,13,0.4625,0.5859872611464968,-0.12348726114649677,3,-0.6,3
0,0,46,0.503030303030303,0.4444444444444444,0.05858585858585863,-2,1.0,3
0,0,13,0.5,0.425,0.07500000000000001,-1,0.4,-52
0,0,47,0.45962732919254656,0.5906432748538012,-0.13101594566125463,0,-0.6,-10
0,0,13,0.5,0.5886075949367089,-0.08860759493670889,0,-0.5,8
0,0,47,0.44785276073619634,0.48226950354609927,-0.03441674280990292,3,-0.2,22
0,0,46,0.4567901234567901,0.5045871559633027,-0.04779703250651263,0,-0.1,53
0,0,13,0.422360248447205,0.5930232558139535,-0.17066300736674855,-1,-0.1,-11
0,0,47,0.4451219512195122,0.5911949685534591,-0.1460730173339469,2,-0.4,5
0,0,13,0.49700598802395207,0.4859154929577465,0.011090495066205575,-1,0.1,25
0,0,47,0.4539877300613497,0.41975308641975306,0.03423464364159662,1,0.5,1
0,0,46,0.5953757225433526,0.509090909090909,0.08628481345244354,0,0.1,63
0,0,13,0.5919540229885057,0.4233128834355828,0.16864113955292293,2,0.2,11
0,0,47,0.45121951219512196,0.5135135135135135,-0.06229400131839152,-3,-0.2,53
1,1,47,0.42073170731707316,0.5178571428571429,-0.09712543554006975,-3,-0.5,52
1,1,13,0.42424242424242425,0.5942857142857143,-0.17004329004329005,-1,-0.3,-10
0,0,27,0.5965909090909091,0.4484848484848485,0.14810606060606057,4,0.7,11
0,0,52,0.59375,0.42168674698795183,0.17206325301204817,1,0.7,-6
0,0,27,0.5,0.5132743362831859,-0.013274336283185861,-2,0.5,55
0,0,52,0.44242424242424244,0.4825174825174825,-0.04009324009324006,0,-0.3,22
0,0,27,0.5932203389830508,0.5029585798816568,0.090261759101394,0,1.5,8
0,0,27,0.45180722891566266,0.5087719298245614,-0.05696470090889877,-2,-0.3,52
0,0,52,0.4251497005988024,0.4791666666666667,-0.05401696606786427,1,0.0,23
0,0,52,0.4457831325301205,0.5900621118012422,-0.14427897927112177,0,-0.5,5
1,1,27,0.5955056179775281,0.5043478260869565,0.0911577918905716,1,0.0,63
1,1,27,0.4550898203592814,0.5,-0.044910179640718584,0,-0.2,-3
0,0,52,0.4431137724550898,0.4226190476190476,0.0204947248360422,0,0.4,-1
0,0,52,0.5925925925925926,0.4827586206896552,0.10983397190293737,1,0.5,17
1,1,27,0.5977653631284916,0.4260355029585799,0.1717298601699117,1,0.4,10
1,1,27,0.44047619047619047,0.5,-0.059523809523809534,0,-0.6,52
0,0,52,0.5950920245398773,0.49707602339181284,0.09801600114806447,2,0.6,-8
0,0,52,0.4794520547945205,0.4583333333333333,0.021118721461187207,-1,0.0,-22
0,0,27,0.5944444444444444,0.4378698224852071,0.15657462195923733,2,0.2,11
0,0,52,0.4941860465116279,0.47619047619047616,0.017995570321151733,1,0.2,25
1,1,52,0.5975609756097561,0.46153846153846156,0.1360225140712945,0,0.7,-5
1,1,27,0.4294117647058823,0.5042735042735043,-0.07486173956762193,2,-0.4,53
0,0,31,0.4411764705882353,0.4913294797687861,-0.05015300918055082,1,-0.9,-3
0,0,31,0.4588235294117647,0.4327485380116959,0.026074991400068803,0,0.4,-1
1,1,1,0.5,0.6,-0.09999999999999998,-3,-0.6,-47
0,0,1,0.4797297297297297,0.5911602209944752,-0.11143049126474547,0,0.0,-33
0,0,31,0.4942528735632184,0.43023255813953487,0.06402031542368353,-2,0.3,2
0,0,31,0.43859649122807015,0.4619883040935672,-0.023391812865497075,-3,0.2,0
0,0,1,0.6024096385542169,0.5934065934065934,0.009003045147623512,2,-0.6,-16
0,0,1,0.47651006711409394,0.4957983193277311,-0.01928825221363717,1,-0.1,30
0,0,31,0.4418604651162791,0.43352601156069365,0.00833445355558543,-2,0.3,-1
1,1,13,0.5988023952095808,0.5956284153005464,0.0031739799090343412,1,-0.7,-16
1,1,53,0.45930232558139533,0.49142857142857144,-0.032126245847176105,2,-0.1,-3
0,0,13,0.48,0.4393063583815029,0.04069364161849709,0,0.2,-23
1,1,13,0.49166666666666664,0.4367816091954023,0.05488505747126432,-3,0.3,-54
0,0,53,0.592391304347826,0.4943181818181818,0.09807312252964423,0,1.6,8
0,0,46,0.45664739884393063,0.6011904761904762,-0.14454307734654553,-2,-0.8,5
0,0,53,0.44,0.48344370860927155,-0.04344370860927155,1,-0.1,24
0,0,46,0.4367816091954023,0.48760330578512395,-0.05082169658972163,1,-0.7,53
1,1,53,0.4971751412429379,0.6035502958579881,-0.10637515461505026,-1,-0.7,8
0,0,13,0.4540229885057471,0.5891891891891892,-0.13516620068344204,-1,-0.6,-11
1,1,13,0.48026315789473684,0.48360655737704916,-0.003343399482312326,3,0.0,30
0,0,46,0.4431818181818182,0.4943820224719101,-0.05120020429009192,1,-0.2,-2
0,0,53,0.44,0.5860215053763441,-0.14602150537634412,0,-0.1,-11
0,0,13,0.477124183006536,0.45714285714285713,0.019981325863678845,0,-0.1,-22
0,0,46,0.4878048780487805,0.6058823529411764,-0.11807747489239595,-3,-0.7,-47
0,0,13,0.4972067039106145,0.4375,0.0597067039106145,1,1.0,3
0,0,53,0.6081871345029239,0.474025974025974,0.13416116047694993,2,0.6,17
0,0,46,0.5882352941176471,0.4406779661016949,0.14755732801595217,-2,0.3,10
1,1,46,0.4602272727272727,0.4406779661016949,0.0195493066255778,0,-0.3,-1
1,1,13,0.4838709677419355,0.49444444444444446,-0.010573476702508966,-2,-0.6,-56
0,0,13,0.6046511627906976,0.4438202247191011,0.16083093807159654,0,0.6,-6
0,0,46,0.4774193548387097,0.5851063829787234,-0.10768702814001374,1,-0.1,-33
0,0,53,0.48,0.4632768361581921,0.016723163841807887,-2,0.2,-52
0,0,13,0.6011560693641619,0.43820224719101125,0.16295382217315063,1,0.6,-5
0,0,46,0.4972375690607735,0.47435897435897434,0.02287859470179915,2,0.1,25
1,1,53,0.5873015873015873,0.48412698412698413,0.1031746031746032,0,0.1,63
0,0,13,0.44692737430167595,0.4606741573033708,-0.013746783001694851,1,-0.5,1
0,0,13,0.4444444444444444,0.5977011494252874,-0.15325670498084298,1,-0.5,6
1,1,46,0.46368715083798884,0.5,-0.03631284916201116,1,-0.2,-3
0,0,46,0.4419889502762431,0.5027322404371585,-0.0607432901609154,-2,-0.3,-2
0,0,13,0.6,0.5054347826086957,0.0945652173913043,-2,0.8,-9
0,0,52,0.6022727272727273,0.5027027027027027,0.09957002457002462,-2,0.9,-9
0,0,6,0.5894736842105263,0.43956043956043955,0.1499132446500867,1,0.2,8
0,0,10,0.46111111111111114,0.441340782122905,0.01977032898820613,0,-0.2,1
0,0,52,0.5,0.5,0.0,0,0.0,0
0,0,30,0.4713375796178344,0.48031496062992124,-0.008977381012086838,-1,-0.1,30
0,0,10,0.5053763440860215,0.4585635359116022,0.046812808174419296,2,0.3,5
0,0,6,0.5988700564971752,0.0,0.5988700564971752,2,0.0,176
0,0,52,0.4444444444444444,0.5026737967914439,-0.05822935234699944,0,-0.9,-7
0,0,10,0.47468354430379744,0.5863874345549738,-0.11170389025117633,-1,-0.2,-33
0,0,30,1.0,0.4426229508196721,0.5573770491803278,-1,0.0,-182
0,0,6,0.4419889502762431,0.5955056179775281,-0.15351666770128503,1,-0.5,3
0,0,10,0.5,0.4765625,0.0234375,0,0.0,-126
0,0,52,0.4779874213836478,0.46153846153846156,0.01644895984518624,1,-0.2,-23
0,0,30,0.5833333333333334,0.5053191489361702,0.07801418439716312,-1,1.5,4
0,0,10,0.44021739130434784,0.6666666666666666,-0.2264492753623188,-1,0.0,181
0,0,6,0.44505494505494503,1.0,-0.554945054945055,1,0.0,180
0,0,10,0.5921787709497207,0.4728682170542636,0.11931055389545714,1,0.8,50
0,0,30,0.5803108808290155,0.4644808743169399,0.11583000651207559,-1,0.5,10
0,0,6,0.43783783783783786,0.5079365079365079,-0.07009867009867005,-2,-0.4,-4
0,0,52,0.475,0.75,-0.275,-1,0.0,156
0,0,10,1.0,0.47692307692307695,0.523076923076923,1,0.0,-127
0,0,10,0.5888888888888889,0.4673913043478261,0.1214975845410628,-2,0.9,-4
0,0,30,0.4426229508196721,0.5773195876288659,-0.1346966368091938,2,-0.2,-11
0,0,10,0.75,0.4782608695652174,0.2717391304347826,0,0.0,-157
0,0,6,0.5052631578947369,0.48091603053435117,0.02434712736038569,1,0.7,59
0,0,6,0.6,0.5743589743589743,0.02564102564102566,3,0.0,-190
0,0,52,0.4648648648648649,0.44086021505376344,0.024004649811101453,1,0.6,-1
0,0,10,0.44565217391304346,0.48484848484848486,-0.0391963109354414,0,-0.6,52
0,0,30,0.5911602209944752,0.8,-0.20883977900552486,-3,0.0,176
0,0,6,0.47530864197530864,0.5026178010471204,-0.02730915907181175,1,-0.2,-29
0,0,10,0.46774193548387094,0.6666666666666666,-0.1989247311827957,0,0.0,180
0,0,6,0.44324324324324327,0.4385026737967914,0.004740569446451848,0,0.2,-2
0,0,10,0.5714285714285714,0.5879120879120879,-0.016483516483516536,-1,0.6,14
0,0,52,0.4785276073619632,0.44148936170212766,0.037038245659835545,1,0.0,-25
1,1,10,0.8333333333333334,0.5,0.33333333333333337,2,0.0,-186
0,0,6,0.47058823529411764,0.48872180451127817,-0.018133569217160528,0,-0.3,54
0,0,52,0.5714285714285714,0.5685279187817259,0.0029006526468454696,3,0.1,-190
0,0,52,0.44086021505376344,0.5901639344262295,-0.14930371937246606,0,-0.4,3
0,0,30,0.4817073170731707,0.46808510638297873,0.013622210690191983,0,-0.3,-24
0,0,52,0.4925373134328358,0.8571428571428571,-0.3646055437100213,1,0.1,127
0,0,52,0.49740932642487046,0.43915343915343913,0.05825588727143133,-1,0.3,4
0,0,30,0.625,0.44385026737967914,0.18114973262032086,1,0.0,-179
1,1,6,0.4656084656084656,0.875,-0.4093915343915344,-2,0.0,181
0,0,10,0.48484848484848486,0.5656565656565656,-0.08080808080808077,4,-0.1,-33
1,1,52,0.6666666666666666,0.4421052631578947,0.2245614035087719,0,0.1,-181
0,0,30,0.5869565217391305,0.4888888888888889,0.09806763285024162,-2,0.7,49
0,0,52,0.4819277108433735,0.4948453608247423,-0.012917649981368795,3,-0.1,-28
1,1,10,0.8888888888888888,0.44148936170212766,0.4473995271867612,3,0.1,-179
0,0,30,0.4631578947368421,0.5891891891891892,-0.12603129445234706,-1,-1.0,5
0,0,6,0.4397905759162304,0.4852941176470588,-0.045503541730828434,-1,-0.2,55
0,0,6,0.5678391959798995,0.8,-0.23216080402010053,-3,0.0,189
1,1,52,0.4444444444444444,0.47904191616766467,-0.03459747172322025,-1,-0.3,22
0,0,30,0.7,0.49743589743589745,0.2025641025641025,3,0.0,-185
1,1,52,0.46596858638743455,0.48175182481751827,-0.015783238430083724,0,-0.4,54
0,0,10,0.5860215053763441,0.4427083333333333,0.1433131720430108,-1,0.6,-6
0,0,10,0.49489795918367346,0.57,-0.07510204081632649,-1,-1.4,-4
1,1,30,0.7272727272727273,0.7272727272727273,0.0,-1,0.1,0
0,0,10,0.48214285714285715,0.44041450777202074,0.041728349370836415,1,0.1,-25
0,0,52,0.5882352941176471,0.5671641791044776,0.021071115013169495,1,-0.5,-14
0,0,6,0.4421052631578947,0.46875,-0.026644736842105277,0,0.3,-2
1,1,30,0.49746192893401014,0.4782608695652174,0.01920105936879274,1,0.6,59
1,1,52,0.5851063829787234,0.75,-0.16489361702127658,-1,-0.1,176
1,1,6,0.47928994082840237,0.6666666666666666,-0.18737672583826426,-2,0.1,157
0,0,10,0.44329896907216493,0.44502617801047123,-0.0017272089383063016,0,-0.1,3
0,0,52,0.4748201438848921,0.5693069306930693,-0.09448678680817718,-3,-0.2,-63
1,1,10,0.6153846153846154,0.5,0.11538461538461542,0,0.1,-185
1,1,52,0.7692307692307693,0.46632124352331605,0.3029095257074532,1,0.1,-180
1,1,6,0.582010582010582,0.4823529411764706,0.09965764083411138,0,0.5,19
0,0,52,0.4461538461538462,0.5665024630541872,-0.12034861690034099,0,-0.1,-8
1,1,52,0.4785714285714286,0.4427083333333333,0.03586309523809528,-1,0.7,-52
0,0,15,0.4853801169590643,0.7142857142857143,-0.22890559732665,1,-0.1,157
0,0,15,0.4690721649484536,0.6428571428571429,-0.1737849779086893,0,0.1,180
0,0,31,0.4717948717948718,0.48255813953488375,-0.010763267740011961,1,0.2,23
1,1,31,0.48554913294797686,0.7333333333333333,-0.24778420038535642,0,-0.2,158
0,0,31,0.5789473684210527,0.75,-0.17105263157894735,-3,-0.2,174
0,0,37,0.44559585492227977,0.49748743718592964,-0.05189158226364987,0,-1.0,-6
0,0,4,0.6,0.44387755102040816,0.15612244897959182,-1,0.2,-181
0,0,41,0.4827586206896552,0.475177304964539,0.007581315725116167,2,0.0,33
0,0,23,0.5686274509803921,0.46938775510204084,0.0992396958783513,0,0.4,8
0,0,27,0.5759162303664922,0.625,-0.0490837696335078,-1,-0.1,175
0,0,1,0.4416243654822335,0.7647058823529411,-0.32308151687070763,-2,-0.1,180
0,0,3,0.4484536082474227,0.4857142857142857,-0.03726067746686301,0,-0.4,19
0,0,15,0.495,0.4720812182741117,0.022918781725888293,-1,0.2,3
1,1,4,0.47183098591549294,0.5882352941176471,-0.11640430820215414,-1,-0.1,125
0,0,3,0.48295454545454547,0.4393939393939394,0.04356060606060608,0,0.0,-22
0,0,52,0.5658536585365853,0.578125,-0.012271341463414687,1,0.6,13
1,1,31,0.7777777777777778,0.4975124378109453,0.2802653399668325,1,0.1,-183
0,0,41,0.4512820512820513,0.46853146853146854,-0.017249417249417254,3,-0.6,52
0,0,23,0.4696969696969697,0.6111111111111112,-0.14141414141414144,0,0.2,180
0,0,1,0.4371859296482412,0.5631067961165048,-0.12592086646826361,-1,-0.2,-7
0,0,27,0.4858757062146893,0.5803108808290155,-0.09443517461432621,1,-0.4,-16
0,0,37,0.4489795918367347,0.7368421052631579,-0.28786251342642316,-1,0.0,177
0,0,15,0.4722222222222222,0.5,-0.02777777777777779,-1,-0.7,-58
0,0,23,0.46733668341708545,0.435,0.032336683417085454,2,0.7,-1
0,0,4,0.631578947368421,0.4467005076142132,0.1848784397542078,0,0.1,-178
0,0,52,0.4975369458128079,0.5652173913043478,-0.0676804454915399,0,-1.3,-4
0,0,31,0.75,0.4887640449438202,0.2612359550561798,1,0.3,-158
0,0,23,0.5773195876288659,0.47,0.10731958762886595,0,0.9,-6
0,0,41,0.5673076923076923,0.47586206896551725,0.09144562334217504,1,0.1,63
0,0,44,0.6,0.49162011173184356,0.10837988826815642,-1,-0.2,-159
0,0,37,0.46766169154228854,0.4494949494949495,0.018166742047339035,-1,-0.4,3
0,0,1,0.4950980392156863,0.43283582089552236,0.06226221832016393,2,0.2,3
0,0,27,0.4726027397260274,0.5794871794871795,-0.10688443976115214,-1,-0.8,-49
1,1,4,0.7142857142857143,0.6190476190476191,0.09523809523809523,0,0.2,0
0,0,52,0.4472361809045226,0.569377990430622,-0.12214180952609938,-1,-0.1,-10
0,0,23,0.47029702970297027,0.4888888888888889,-0.018591859185918602,-1,0.1,22
0,0,15,0.5816326530612245,0.4926829268292683,0.08894972623195618,2,0.8,-9
1,1,41,0.43564356435643564,0.46938775510204084,-0.033744190745605196,-1,-0.1,55
0,0,31,0.7272727272727273,0.5666666666666667,0.16060606060606064,0,-0.1,-188
0,0,23,0.49029126213592233,0.4729064039408867,0.017384858195035657,-2,0.3,3
1,1,44,0.4861878453038674,0.583756345177665,-0.09756849987379757,-1,-0.3,-16
0,0,37,0.5909090909090909,0.45,0.14090909090909093,1,0.0,-178
0,0,15,0.4927536231884058,0.7391304347826086,-0.24637681159420283,-2,0.0,184
1,1,1,0.46621621621621623,0.43842364532019706,0.027792570896019164,0,0.0,-55
1,1,27,0.5808080808080808,0.44776119402985076,0.13304688677823,1,0.3,-3
1,1,52,0.489010989010989,0.5639810426540285,-0.07497005364303949,0,-0.2,-29
1,1,4,0.47058823529411764,0.6086956521739131,-0.13810741687979544,0,0.1,181
1,1,31,0.4362745098039216,0.75,-0.3137254901960784,-2,-0.2,180
0,0,37,0.4504950495049505,0.5660377358490566,-0.11554268634410608,0,0.0,-10
1,1,41,0.49038461538461536,0.4697986577181208,0.02058595766649457,-1,0.6,59
1,1,44,0.48633879781420764,0.72,-0.23366120218579234,-1,-0.2,158
0,0,27,0.568075117370892,0.5778894472361809,-0.009814329865288851,0,0.5,14
1,1,1,0.47317073170731705,0.43902439024390244,0.03414634146341461,0,0.8,0
0,0,31,0.7307692307692307,0.5833333333333334,0.14743589743589736,2,0.3,2
1,1,44,0.483695652173913,0.4666666666666667,0.017028985507246353,0,0.1,34
1,1,15,0.4482758620689655,0.49282296650717705,-0.04454710443821153,0,-0.9,-6
0,0,52,0.470873786407767,0.5654205607476636,-0.09454677433989656,1,-0.3,-8
1,1,27,0.58,0.441747572815534,0.13825242718446595,-1,0.7,-6
0,0,15,0.49523809523809526,0.4810810810810811,0.014157014157014147,2,0.2,25
0,0,52,0.5674418604651162,0.7407407407407407,-0.17329888027562446,-1,0.0,188
1,1,41,0.47019867549668876,0.56,-0.0898013245033113,0,-0.2,126
0,0,1,0.44607843137254904,0.4396135265700483,0.006464904802500726,-1,0.0,-3
1,1,44,0.46859903381642515,0.4838709677419355,-0.01527193392551035,0,0.2,21
1,1,27,0.582089552238806,0.4928909952606635,0.0891985569781425,0,0.9,-10
0,0,31,0.7142857142857143,0.46710526315789475,0.24718045112781956,1,0.0,-124
0,0,4,0.5769230769230769,0.5694444444444444,0.007478632478632452,-2,0.2,-190
0,0,18,0.4375,0.44878048780487806,-0.011280487804878059,0,-0.1,3
0,0,41,0.46405228758169936,0.47115384615384615,-0.007101558572146782,0,0.3,-55
0,0,18,0.44660194174757284,0.48128342245989303,-0.03468148071232019,1,-0.3,19
1,1,1,0.5792079207920792,0.44019138755980863,0.13901653323227053,-1,0.8,-7
0,0,15,0.5925925925925926,0.49528301886792453,0.09730957372466803,0,0.2,-185
0,0,52,0.461038961038961,0.5668202764976958,-0.10578131545873481,-2,-0.2,-63
0,0,23,0.47368421052631576,0.7241379310344828,-0.250453720508167,0,0.0,180
0,0,27,0.5812807881773399,0.7333333333333333,-0.15205254515599342,-1,-0.3,173
1,1,27,0.5688073394495413,0.6071428571428571,-0.03833551769331578,0,-0.3,190
0,0,31,0.7096774193548387,0.5707762557077626,0.13890116364707616,-1,-0.1,-188
0,0,31,0.71875,0.5833333333333334,0.13541666666666663,-1,0.2,-172
0,0,28,0.4380952380952381,0.4444444444444444,-0.006349206349206327,1,0.0,3
0,0,15,0.49295774647887325,0.45806451612903226,0.03489323034984099,2,0.7,58
1,1,44,0.48404255319148937,0.5862068965517241,-0.10216434336023472,-1,0.1,159
0,0,31,0.696969696969697,0.5681818181818182,0.12878787878787878,0,0.0,-187
0,0,27,0.5853658536585366,0.7058823529411765,-0.12051649928263997,1,-0.1,171
0,0,41,0.4551282051282051,0.5656108597285068,-0.11048265460030166,-2,-0.3,-65
0,0,44,0.48677248677248675,0.43601895734597157,0.050753529426515176,2,0.1,-22
1,1,4,0.5666666666666667,0.44711538461538464,0.11955128205128202,1,0.1,-178
1,1,31,0.4585987261146497,0.6857142857142857,-0.22711555959963603,-1,-0.1,122
1,1,12,0.4339622641509434,0.587378640776699,-0.15341637662575558,-3,-0.9,6
0,0,52,0.5630630630630631,0.48947368421052634,0.07358937885253675,-2,0.3,32
1,1,12,0.4953271028037383,0.43661971830985913,0.05870738449387919,1,0.1,1
0,0,31,0.6944444444444444,0.4449760765550239,0.2494683678894205,1,0.1,-173
0,0,41,0.5845410628019324,0.45569620253164556,0.12884486027028685,3,0.9,49
0,0,52,0.5605381165919282,0.43457943925233644,0.12595867733959176,0,0.3,9
1,1,4,0.5806451612903226,0.6756756756756757,-0.09503051438535304,1,-0.4,-6
0,0,27,0.49767441860465117,0.5817307692307693,-0.0840563506261181,0,-0.8,7
0,0,28,0.4591194968553459,0.44761904761904764,0.011500449236298282,0,0.7,-51
0,0,44,0.49214659685863876,0.6578947368421053,-0.16574813998346655,2,-0.3,153
1,1,4,0.59375,0.4325581395348837,0.1611918604651163,2,0.3,-183
0,0,28,0.44549763033175355,0.4895833333333333,-0.04408570300157977,-2,-0.4,19
0,0,15,0.5757575757575758,0.49537037037037035,0.08038720538720545,-1,0.3,-183
0,0,52,0.583732057416268,0.5625,0.02123205741626799,2,-0.4,-15
0,0,15,0.4976958525345622,0.49222797927461137,0.005467873259950851,-1,0.1,24
0,0,31,0.6666666666666666,0.4351851851851852,0.23148148148148145,0,0.1,-177
0,0,28,0.56,0.44339622641509435,0.1166037735849057,-1,0.1,13
0,0,4,0.5857142857142857,0.5588235294117647,0.026890756302521024,1,0.0,176
0,0,1,0.4625,0.4377880184331797,0.024711981566820307,0,0.1,-57
1,1,28,0.4413145539906103,0.65,-0.2086854460093897,-1,0.0,173
1,1,44,0.5619469026548672,0.4948453608247423,0.06710154183012496,-2,0.2,32
0,0,27,0.5829383886255924,0.5714285714285714,0.011509817197021044,-1,-0.1,176
0,0,1,0.43577981651376146,0.6585365853658537,-0.22275676885209222,0,0.0,177
